454	-1.1763472684833687e-06
455	-1.1763527254515793e-06
456	-1.1763559086830355e-06
457	-1.1763579550461145e-06
458	-1.1763609109038953e-06
459	-1.1763669363062945e-06
460	-1.1763770544348517e-06
461	-1.1763917200369178e-06
462	-1.1764099099309533e-06
463	-1.1764285545723396e-06
464	-1.176444698103296e-06
465	-1.1764581131501473e-06
466	-1.176470846075972e-06
467	-1.1764857390517136e-06
468	-1.1765042700062622e-06
469	-1.176525188384403e-06
470	-1.176545197267842e-06
471	-1.1765616818593116e-06
472	-1.1765744147851365e-06
473	-1.1765854424083955e-06
474	-1.1765977205868694e-06
475	-1.1766120451284223e-06
476	-1.1766275065383525e-06
477	-1.1766422858272563e-06
478	-1.176654677692568e-06
479	-1.1766633178922348e-06
480	-1.176668092739419e-06
481	-1.1766711622840376e-06
482	-1.1766758234443842e-06
483	-1.1766843499572133e-06
484	-1.1766968555093626e-06
485	-1.1767124306061305e-06
486	-1.1767295973186265e-06
487	-1.176745740849583e-06
488	-1.1767579053412192e-06
489	-1.176764953925158e-06
490	-1.1767691603381536e-06
491	-1.1767751857405528e-06
492	-1.1767860996769741e-06
493	-1.1768014474000665e-06
494	-1.1768195236072643e-06
495	-1.176838395622326e-06
496	-1.176856812890037e-06
497	-1.176873524855182e-06
498	-1.1768875083362218e-06
499	-1.1768994454541826e-06
500	-1.1769105867642793e-06
501	-1.1769221828217269e-06
502	-1.1769345746870385e-06
503	-1.1769469665523502e-06
504	-1.1769573120545829e-06
505	-1.1769643606385216e-06
506	-1.1769689081120305e-06
507	-1.1769736829592148e-06
508	-1.1769819820983685e-06
509	-1.1769961929530837e-06
510	-1.1770167702707113e-06
511	-1.1770421224355232e-06
512	-1.1770688388423878e-06
513	-1.1770931678256602e-06
514	-1.1771123809012352e-06
515	-1.1771248864533845e-06
516	-1.177132048724161e-06
517	-1.177136937258183e-06
518	-1.177142621600069e-06
519	-1.1771510344260605e-06
520	-1.1771628578571836e-06
521	-1.1771771823987365e-06
522	-1.1771932122428552e-06
523	-1.1772094694606494e-06
524	-1.1772250445574173e-06
525	-1.1772383459174307e-06
